food_id,food_name,category,serving_size_g,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,water_g,cholesterol_mg,sodium_mg,potassium_mg,calcium_mg,iron_mg,magnesium_mg,phosphorus_mg,zinc_mg,vitamin_a_mcg,vitamin_c_mg,vitamin_d_mcg,vitamin_b12_mcg,calorie_density,protein_ratio,carb_ratio,fat_ratio,high_protein,low_carb,high_fiber,low_fat,high_sodium,text,meal_type,cuisine,protein_density,fat_density,carb_density,energy_density,is_vegan,is_vegetarian,is_halal,search_text
174817,"Alcoholic beverage, distilled, rum, 80 proof",Beverages,42.0,967.0,0.0,0.0,0.0,0.0,0.0,66.6,0.0,1.0,2.0,0.0,0.12,0.0,5.0,0.07,0.0,0.0,0.0,0.0,23.024,0.0,0.0,0.0,0,1,0,1,0,"Alcoholic beverage, distilled, rum, 80 proof Beverages",Lunch,Unknown,0.0,0.0,0.0,967.0,False,False,False,"Alcoholic beverage, distilled, rum, 80 proof Beverages Unknown"
174818,"Alcoholic beverage, distilled, vodka, 80 proof",Beverages,42.0,231.0,0.0,0.0,0.0,0.0,0.0,66.6,0.0,1.0,1.0,0.0,0.01,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0,1,0,1,0,"Alcoholic beverage, distilled, vodka, 80 proof Beverages",Lunch,Unknown,0.0,0.0,0.0,231.0,False,False,False,"Alcoholic beverage, distilled, vodka, 80 proof Beverages Unknown"
174819,"Alcoholic beverage, distilled, whiskey, 86 proof",Beverages,42.0,250.0,0.0,0.1,0.0,0.0,0.1,63.9,0.0,0.0,1.0,0.0,0.02,0.0,3.0,0.02,0.0,0.0,0.0,0.0,5.952,0.0,0.0004,0.0,0,1,0,1,0,"Alcoholic beverage, distilled, whiskey, 86 proof Beverages",Lunch,Unknown,0.0,0.0,0.002380952380952381,2500.0,False,False,False,"Alcoholic beverage, distilled, whiskey, 86 proof Beverages Unknown"
175098,"Alcoholic beverage, liqueur, coffee with cream, 34 proof",Beverages,47.0,327.0,2.8,20.9,15.7,0.0,19.76,46.5,58.0,92.0,32.0,16.0,0.13,2.0,50.0,0.16,173.0,0.2,0.0,0.08,6.957,0.0086,0.0639,0.048,0,0,0,0,0,"Alcoholic beverage, liqueur, coffee with cream, 34 proof Beverages",Breakfast,Unknown,0.05957446808510638,0.33404255319148934,0.44468085106382976,8.299492385786802,False,False,False,"Alcoholic beverage, liqueur, coffee with cream, 34 proof Beverages Unknown"
175097,"Alcoholic beverage, liqueur, coffee, 53 proof",Beverages,52.0,336.0,0.1,46.8,0.3,0.0,38.3,31.0,0.0,8.0,30.0,1.0,0.06,3.0,6.0,0.03,0.0,0.0,0.0,0.0,6.462,0.0003,0.1393,0.0009,0,0,0,1,0,"Alcoholic beverage, liqueur, coffee, 53 proof Beverages",Breakfast,Unknown,0.0019230769230769232,0.005769230769230769,0.8999999999999999,7.118644067796611,False,False,False,"Alcoholic beverage, liqueur, coffee, 53 proof Beverages Unknown"
173665,"Alcoholic beverage, liqueur, coffee, 63 proof",Beverages,52.0,1289.0,0.1,32.2,0.3,0.0,32.2,41.4,0.0,8.0,30.0,1.0,0.06,3.0,6.0,0.03,0.0,0.0,0.0,0.0,24.788,0.0001,0.025,0.0002,0,0,0,1,0,"Alcoholic beverage, liqueur, coffee, 63 proof Beverages",Breakfast,Unknown,0.0019230769230769232,0.005769230769230769,0.6192307692307693,39.5398773006135,False,False,False,"Alcoholic beverage, liqueur, coffee, 63 proof Beverages Unknown"
174141,"Alcoholic beverage, malt beer, hard lemonade",Beverages,335.0,284.0,0.0,10.07,0.0,0.0,9.77,85.74,0.0,5.0,27.0,4.0,0.03,4.0,7.0,0.01,0.0,2.8,0.0,0.01,0.848,0.0,0.0355,0.0,0,1,0,1,0,"Alcoholic beverage, malt beer, hard lemonade Beverages",Lunch,Unknown,0.0,0.0,0.030059701492537314,28.202581926514398,False,False,False,"Alcoholic beverage, malt beer, hard lemonade Beverages Unknown"
168750,"Alcoholic beverage, pina colada, canned",Beverages,222.0,992.0,0.6,27.6,7.6,0.1,0.0,54.9,0.0,71.0,83.0,1.0,0.03,6.0,36.0,0.2,1.0,1.5,0.0,0.0,4.468,0.0006,0.0278,0.0077,0,0,0,0,0,"Alcoholic beverage, pina colada, canned Beverages",Lunch,Unknown,0.0027027027027027024,0.03423423423423423,0.12432432432432433,27.709497206703908,False,False,False,"Alcoholic beverage, pina colada, canned Beverages Unknown"
168752,"Alcoholic beverage, pina colada, prepared-from-recipe",Beverages,141.0,174.0,0.42,22.66,1.88,0.3,22.33,64.99,0.0,6.0,71.0,8.0,0.21,8.0,7.0,0.13,0.0,4.9,0.0,0.0,1.234,0.0024,0.1302,0.0108,0,0,0,1,0,"Alcoholic beverage, pina colada, prepared-from-recipe Beverages",Snack,Unknown,0.002978723404255319,0.013333333333333332,0.16070921985815603,6.971153846153846,False,False,False,"Alcoholic beverage, pina colada, prepared-from-recipe Beverages Unknown"
167723,"Alcoholic beverage, rice (sake)",Beverages,29.1,134.0,0.5,5.0,0.0,0.0,0.0,78.4,0.0,2.0,25.0,5.0,0.1,6.0,6.0,0.02,0.0,0.0,0.0,0.0,4.605,0.0037,0.0373,0.0,0,1,0,1,0,"Alcoholic beverage, rice (sake) Beverages",Snack,Unknown,0.017182130584192438,0.0,0.1718213058419244,24.363636363636363,False,False,False,"Alcoholic beverage, rice (sake) Beverages Unknown"
168753,"Alcoholic beverage, tequila sunrise, canned",Beverages,211.0,460.0,0.3,11.3,0.1,0.0,0.0,78.8,0.0,57.0,10.0,0.0,0.02,7.0,10.0,0.6,5.0,19.3,0.0,0.0,2.18,0.0007,0.0246,0.0002,0,1,0,1,0,"Alcoholic beverage, tequila sunrise, canned Beverages",Lunch,Unknown,0.0014218009478672985,0.00047393364928909954,0.05355450236966825,39.31623931623931,False,False,False,"Alcoholic beverage, tequila sunrise, canned Beverages Unknown"
173662,"Alcoholic beverage, whiskey sour",Beverages,106.0,623.0,0.0,13.17,0.03,0.0,0.0,72.6,0.0,20.0,5.0,1.0,0.08,1.0,6.0,0.06,0.0,1.6,0.0,0.0,5.877,0.0,0.0211,0.0,0,1,0,1,0,"Alcoholic beverage, whiskey sour Beverages",Lunch,Unknown,0.0,0.0002830188679245283,0.12424528301886792,47.1969696969697,False,False,False,"Alcoholic beverage, whiskey sour Beverages Unknown"
174810,"Alcoholic beverage, whiskey sour, canned",Beverages,209.0,498.0,0.0,13.4,0.0,0.1,0.0,76.9,0.0,44.0,11.0,0.0,0.01,1.0,6.0,0.06,1.0,1.6,0.0,0.0,2.383,0.0,0.0269,0.0,0,1,0,1,0,"Alcoholic beverage, whiskey sour, canned Beverages",Lunch,Unknown,0.0,0.0,0.06411483253588517,37.16417910447761,False,False,False,"Alcoholic beverage, whiskey sour, canned Beverages Unknown"
174812,"Alcoholic beverage, whiskey sour, prepared from item 14028",Beverages,106.0,638.0,0.06,12.82,0.06,0.0,12.78,72.44,0.0,61.0,18.0,1.0,0.08,1.0,5.0,0.06,0.0,1.6,0.0,0.0,6.019,0.0001,0.0201,0.0001,0,1,0,1,0,"Alcoholic beverage, whiskey sour, prepared from item 14028 Beverages",Lunch,Unknown,0.0005660377358490566,0.0005660377358490566,0.1209433962264151,49.304482225656876,False,False,False,"Alcoholic beverage, whiskey sour, prepared from item 14028 Beverages Unknown"
173164,"Alcoholic beverage, whiskey sour, prepared with water, whiskey and powder mix",Beverages,103.0,684.0,0.1,15.85,0.02,0.0,15.81,69.15,0.0,47.0,4.0,46.0,0.08,3.0,4.0,0.04,0.0,0.4,0.0,0.0,6.641,0.0001,0.0232,0.0,0,0,0,1,0,"Alcoholic beverage, whiskey sour, prepared with water, whiskey and powder mix Beverages",Lunch,Unknown,0.0009708737864077671,0.0001941747572815534,0.15388349514563107,42.830306825297434,False,False,False,"Alcoholic beverage, whiskey sour, prepared with water, whiskey and powder mix Beverages Unknown"
169070,"Alcoholic beverage, wine, cooking",Beverages,29.0,209.0,0.5,6.3,0.0,0.0,1.55,88.9,0.0,626.0,88.0,9.0,0.4,10.0,15.0,0.08,0.0,0.0,0.0,0.0,7.207,0.0024,0.0301,0.0,0,1,0,1,1,"Alcoholic beverage, wine, cooking Beverages",Lunch,Unknown,0.017241379310344827,0.0,0.21724137931034482,30.735294117647058,False,False,False,"Alcoholic beverage, wine, cooking Beverages Unknown"
175112,"Alcoholic beverage, wine, dessert, dry",Beverages,103.0,638.0,0.2,11.67,0.0,0.0,1.09,72.53,0.0,9.0,92.0,8.0,0.24,9.0,9.0,0.07,0.0,0.0,0.0,0.0,6.194,0.0003,0.0183,0.0,0,1,0,1,0,"Alcoholic beverage, wine, dessert, dry Beverages",Lunch,Unknown,0.0019417475728155341,0.0,0.1133009708737864,53.748946925021066,False,False,False,"Alcoholic beverage, wine, dessert, dry Beverages Unknown"
173176,"Alcoholic beverage, wine, dessert, sweet",Beverages,103.0,671.0,0.2,13.69,0.0,0.0,7.78,70.51,0.0,9.0,92.0,8.0,0.24,9.0,9.0,0.07,0.0,0.0,0.0,0.0,6.515,0.0003,0.0204,0.0,0,1,0,1,0,"Alcoholic beverage, wine, dessert, sweet Beverages",Lunch,Unknown,0.0019417475728155341,0.0,0.1329126213592233,48.30813534917207,False,False,False,"Alcoholic beverage, wine, dessert, sweet Beverages Unknown"
169071,"Alcoholic beverage, wine, light",Beverages,148.0,206.0,0.07,1.17,0.0,0.0,1.15,92.23,0.0,7.0,88.0,9.0,0.4,10.0,15.0,0.08,0.0,0.0,0.0,0.0,1.392,0.0003,0.0057,0.0,0,1,0,1,0,"Alcoholic beverage, wine, light Beverages",Lunch,Unknown,0.000472972972972973,0.0,0.007905405405405404,166.1290322580645,False,False,False,"Alcoholic beverage, wine, light Beverages Unknown"
173185,"Alcoholic beverage, wine, table, all",Beverages,148.0,83.0,0.07,2.72,0.0,0.0,0.79,86.58,0.0,5.0,99.0,8.0,0.37,11.0,20.0,0.13,0.0,0.0,0.0,0.0,0.561,0.0008,0.0328,0.0,0,1,0,1,0,"Alcoholic beverage, wine, table, all Beverages",Snack,Unknown,0.000472972972972973,0.0,0.018378378378378378,29.74910394265233,False,False,False,"Alcoholic beverage, wine, table, all Beverages Unknown"
173190,"Alcoholic beverage, wine, table, red",Beverages,147.0,356.0,0.07,2.61,0.0,0.0,0.62,86.49,0.0,4.0,127.0,8.0,0.46,12.0,23.0,0.14,0.0,0.0,0.0,0.0,2.422,0.0002,0.0073,0.0,0,1,0,1,0,"Alcoholic beverage, wine, table, red Beverages",Lunch,Unknown,0.00047619047619047624,0.0,0.017755102040816324,132.8358208955224,False,False,False,"Alcoholic beverage, wine, table, red Beverages Unknown"
174837,"Alcoholic beverage, wine, table, white",Beverages,147.0,342.0,0.07,2.6,0.0,0.0,0.96,86.86,0.0,5.0,71.0,9.0,0.27,10.0,18.0,0.12,0.0,0.0,0.0,0.0,2.327,0.0002,0.0076,0.0,0,1,0,1,0,"Alcoholic beverage, wine, table, white Beverages",Lunch,Unknown,0.00047619047619047624,0.0,0.017687074829931974,128.08988764044943,False,False,False,"Alcoholic beverage, wine, table, white Beverages Unknown"
174110,"Alcoholic beverage, wine, table, white, Chardonnay",Beverages,147.0,351.0,0.07,2.16,0.0,0.0,0.96,86.85,0.0,5.0,71.0,9.0,0.27,10.0,18.0,0.12,0.0,0.0,0.0,0.0,2.388,0.0002,0.0062,0.0,0,1,0,1,0,"Alcoholic beverage, wine, table, white, Chardonnay Beverages",Lunch,Unknown,0.00047619047619047624,0.0,0.01469387755102041,157.39910313901345,False,False,False,"Alcoholic beverage, wine, table, white, Chardonnay Beverages Unknown"
173195,"Alcoholic beverage, wine, table, white, Chenin Blanc",Beverages,148.0,80.0,0.07,3.31,0.0,0.0,0.0,86.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541,0.0009,0.0414,0.0,0,1,0,1,0,"Alcoholic beverage, wine, table, white, Chenin Blanc Beverages",Snack,Unknown,0.000472972972972973,0.0,0.022364864864864865,23.668639053254438,False,False,False,"Alcoholic beverage, wine, table, white, Chenin Blanc Beverages Unknown"
173196,"Alcoholic beverage, wine, table, white, Fume Blanc",Beverages,147.0,343.0,0.07,2.27,0.0,0.0,0.0,86.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333,0.0002,0.0066,0.0,0,1,0,1,0,"Alcoholic beverage, wine, table, white, Fume Blanc Beverages",Lunch,Unknown,0.00047619047619047624,0.0,0.0154421768707483,146.5811965811966,False,False,False,"Alcoholic beverage, wine, table, white, Fume Blanc Beverages Unknown"
174843,"Alcoholic beverage, wine, table, white, Gewurztraminer",Beverages,147.0,81.0,0.07,2.6,0.0,0.0,0.0,87.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551,0.0009,0.0321,0.0,0,1,0,1,0,"Alcoholic beverage, wine, table, white, Gewurztraminer Beverages",Snack,Unknown,0.00047619047619047624,0.0,0.017687074829931974,30.337078651685395,False,False,False,"Alcoholic beverage, wine, table, white, Gewurztraminer Beverages Unknown"
173198,"Alcoholic beverage, wine, table, white, Muller Thurgau",Beverages,148.0,76.0,0.07,3.48,0.0,0.0,0.0,87.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514,0.0009,0.0458,0.0,0,1,0,1,0,"Alcoholic beverage, wine, table, white, Muller Thurgau Beverages",Snack,Unknown,0.000472972972972973,0.0,0.023513513513513513,21.408450704225352,False,False,False,"Alcoholic beverage, wine, table, white, Muller Thurgau Beverages Unknown"
174849,"Alcoholic beverage, wine, table, white, Muscat",Beverages,150.0,82.0,0.07,5.23,0.0,0.0,0.0,85.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.547,0.0009,0.0638,0.0,0,1,0,1,0,"Alcoholic beverage, wine, table, white, Muscat Beverages",Snack,Unknown,0.0004666666666666667,0.0,0.03486666666666667,15.471698113207545,False,False,False,"Alcoholic beverage, wine, table, white, Muscat Beverages Unknown"
174848,"Alcoholic beverage, wine, table, white, Pinot Blanc",Beverages,147.0,340.0,0.07,1.94,0.0,0.0,0.0,87.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.313,0.0002,0.0057,0.0,0,1,0,1,0,"Alcoholic beverage, wine, table, white, Pinot Blanc Beverages",Lunch,Unknown,0.00047619047619047624,0.0,0.013197278911564626,169.1542288557214,False,False,False,"Alcoholic beverage, wine, table, white, Pinot Blanc Beverages Unknown"
174841,"Alcoholic beverage, wine, table, white, Pinot Gris (Grigio)",Beverages,147.0,346.0,0.07,2.06,0.0,0.0,0.0,86.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.354,0.0002,0.006,0.0,0,1,0,1,0,"Alcoholic beverage, wine, table, white, Pinot Gris (Grigio) Beverages",Lunch,Unknown,0.00047619047619047624,0.0,0.014013605442176872,162.44131455399062,False,False,False,"Alcoholic beverage, wine, table, white, Pinot Gris (Grigio) Beverages Unknown"
173200,"Alcoholic beverage, wine, table, white, Riesling",Beverages,148.0,80.0,0.07,3.74,0.0,0.0,0.0,86.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541,0.0009,0.0468,0.0,0,1,0,1,0,"Alcoholic beverage, wine, table, white, Riesling Beverages",Snack,Unknown,0.000472972972972973,0.0,0.025270270270270272,20.99737532808399,False,False,False,"Alcoholic beverage, wine, table, white, Riesling Beverages Unknown"
173201,"Alcoholic beverage, wine, table, white, Sauvignon Blanc",Beverages,147.0,340.0,0.07,2.05,0.0,0.0,0.0,87.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.313,0.0002,0.006,0.0,0,1,0,1,0,"Alcoholic beverage, wine, table, white, Sauvignon Blanc Beverages",Lunch,Unknown,0.00047619047619047624,0.0,0.013945578231292517,160.37735849056605,False,False,False,"Alcoholic beverage, wine, table, white, Sauvignon Blanc Beverages Unknown"
174845,"Alcoholic beverage, wine, table, white, Semillon",Beverages,147.0,344.0,0.07,3.12,0.0,0.0,0.0,86.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0002,0.0091,0.0,0,1,0,1,0,"Alcoholic beverage, wine, table, white, Semillon Beverages",Lunch,Unknown,0.00047619047619047624,0.0,0.02122448979591837,107.83699059561128,False,False,False,"Alcoholic beverage, wine, table, white, Semillon Beverages Unknown"
173202,"Alcoholic beverage, wine, table, white, late harvest",Beverages,154.0,112.0,0.07,13.39,0.0,0.0,0.0,77.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0006,0.1196,0.0,0,1,0,1,0,"Alcoholic beverage, wine, table, white, late harvest Beverages",Snack,Unknown,0.0004545454545454546,0.0,0.08694805194805195,8.320950965824665,False,False,False,"Alcoholic beverage, wine, table, white, late harvest Beverages Unknown"
174844,"Alcoholic beverage, wine, table, white, late harvest, Gewurztraminer",Beverages,152.0,451.0,0.07,11.39,0.0,0.0,0.0,79.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.967,0.0002,0.0253,0.0,0,1,0,1,0,"Alcoholic beverage, wine, table, white, late harvest, Gewurztraminer Beverages",Lunch,Unknown,0.00046052631578947373,0.0,0.0749342105263158,39.354275741710296,False,False,False,"Alcoholic beverage, wine, table, white, late harvest, Gewurztraminer Beverages Unknown"
171906,"Alcoholic beverages, beer, higher alcohol",Beverages,355.0,58.0,0.9,0.27,0.0,0.0,0.0,91.0,0.0,4.0,62.0,8.0,0.03,12.0,32.0,0.01,0.0,0.0,0.0,0.02,0.163,0.0155,0.0047,0.0,0,1,0,1,0,"Alcoholic beverages, beer, higher alcohol Beverages",Snack,Unknown,0.0025352112676056337,0.0,0.0007605633802816902,49.572649572649574,False,False,False,"Alcoholic beverages, beer, higher alcohol Beverages Unknown"
171908,"Alcoholic beverages, wine, rose",Beverages,30.3,348.0,0.36,3.8,0.0,0.0,3.8,86.4,0.0,5.0,59.0,10.0,0.2,10.0,18.0,0.11,0.0,0.0,0.0,0.01,11.485,0.001,0.0109,0.0,0,1,0,1,0,"Alcoholic beverages, wine, rose Beverages",Lunch,Unknown,0.011881188118811881,0.0,0.1254125412541254,83.65384615384615,False,False,False,"Alcoholic beverages, wine, rose Beverages Unknown"
168384,"Alfalfa seeds, sprouted, raw",Vegetables and Vegetable Products,33.0,96.0,3.99,2.1,0.69,1.9,0.2,92.82,0.0,6.0,79.0,32.0,0.96,27.0,70.0,0.92,8.0,8.2,0.0,0.0,2.909,0.0416,0.0219,0.0072,0,1,0,1,0,"Alfalfa seeds, sprouted, raw Vegetables and Vegetable Products",Snack,Unknown,0.12090909090909091,0.02090909090909091,0.06363636363636364,14.15929203539823,False,False,False,"Alfalfa seeds, sprouted, raw Vegetables and Vegetable Products Unknown"
2262074,"Almond butter, creamy",Nut and Seed Products,100.0,602.510076,20.78734,21.23666,53.04,9.718,0.0,1.751,0.0,0.9963,745.4,263.8,4.108,267.8,506.9,3.178,0.0,0.0,0.0,0.0,6.025,0.0345,0.0352,0.088,1,0,1,0,0,"Almond butter, creamy Nut and Seed Products",Snack,Unknown,0.2078734,0.5304,0.21236660000000002,6.337941555162838,False,False,False,"Almond butter, creamy Nut and Seed Products Unknown"
2257045,"Almond milk, unsweetened, plain, refrigerated",Beverages,100.0,19.33,0.65625,0.67075,1.558,0.0,0.0,96.52,0.0,59.22,49.27,157.5,0.1247,8.249,19.08,0.07661,0.0,0.0,1.59,0.4492,0.193,0.0339,0.0347,0.0806,0,1,0,1,0,"Almond milk, unsweetened, plain, refrigerated Beverages",Breakfast,Unknown,0.0065625,0.01558,0.0067075,6.700173310225304,False,False,False,"Almond milk, unsweetened, plain, refrigerated Beverages Unknown"
1999631,"Almond milk, unsweetened, plain, shelf stable",Beverages,100.0,14.5562,0.5546875,0.3371125,1.221,0.0,0.0,97.4,0.0,59.58,30.79,172.7,0.2899,6.785,29.85,0.1718,41.4,0.0,0.927,0.3375,0.146,0.0381,0.0232,0.0839,0,1,0,1,0,"Almond milk, unsweetened, plain, shelf stable Beverages",Breakfast,Unknown,0.005546875,0.01221,0.003371125,6.889530480878455,False,False,False,"Almond milk, unsweetened, plain, shelf stable Beverages Unknown"
170683,"Amaranth grain, cooked",Cereal Grains and Pasta,246.0,429.0,3.8,18.69,1.58,2.1,0.0,75.16,0.0,6.0,135.0,47.0,2.1,65.0,148.0,0.86,0.0,0.0,0.0,0.0,1.744,0.0089,0.0436,0.0037,0,0,0,1,0,"Amaranth grain, cooked Cereal Grains and Pasta",Lunch,Unknown,0.015447154471544714,0.006422764227642277,0.07597560975609757,17.823016202742004,False,False,False,"Amaranth grain, cooked Cereal Grains and Pasta Unknown"
170682,"Amaranth grain, uncooked",Cereal Grains and Pasta,193.0,1554.0,13.56,65.25,7.02,6.7,1.69,11.29,0.0,4.0,508.0,159.0,7.61,248.0,557.0,2.87,0.0,4.2,0.0,0.0,8.052,0.0087,0.042,0.0045,0,0,1,0,0,"Amaranth grain, uncooked Cereal Grains and Pasta",Lunch,Unknown,0.07025906735751296,0.03637305699481865,0.3380829015544041,18.105557497378538,False,False,False,"Amaranth grain, uncooked Cereal Grains and Pasta Unknown"
168492,"Amaranth leaves, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,132.0,88.0,2.11,4.11,0.18,0.0,0.0,91.49,0.0,257.0,641.0,209.0,2.26,55.0,72.0,0.88,139.0,41.1,0.0,0.0,0.667,0.024,0.0467,0.002,0,1,0,1,0,"Amaranth leaves, cooked, boiled, drained, with salt Vegetables and Vegetable Products",Snack,Unknown,0.015984848484848484,0.0013636363636363635,0.03113636363636364,13.75,False,False,False,"Amaranth leaves, cooked, boiled, drained, with salt Vegetables and Vegetable Products Unknown"
169202,"Amaranth leaves, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,132.0,88.0,2.11,4.11,0.18,0.0,0.0,91.49,0.0,21.0,641.0,209.0,2.26,55.0,72.0,0.88,139.0,41.1,0.0,0.0,0.667,0.024,0.0467,0.002,0,1,0,1,0,"Amaranth leaves, cooked, boiled, drained, without salt Vegetables and Vegetable Products",Snack,Unknown,0.015984848484848484,0.0013636363636363635,0.03113636363636364,13.75,False,False,False,"Amaranth leaves, cooked, boiled, drained, without salt Vegetables and Vegetable Products Unknown"
168385,"Amaranth leaves, raw",Vegetables and Vegetable Products,28.0,23.0,2.46,4.02,0.33,0.0,0.0,91.69,0.0,20.0,611.0,215.0,2.32,55.0,50.0,0.9,146.0,43.3,0.0,0.0,0.821,0.107,0.1748,0.0143,0,1,0,1,0,"Amaranth leaves, raw Vegetables and Vegetable Products",Snack,Unknown,0.08785714285714286,0.011785714285714287,0.14357142857142854,3.3773861967694567,False,False,False,"Amaranth leaves, raw Vegetables and Vegetable Products Unknown"
2747652,"Anchovies, canned in olive oil, with salt, drained",Finfish and Shellfish Products,100.0,206.065,26.9375,2.4095,9.853,0.0,0.0,44.43,0.0,5403.0,297.8,239.8,2.688,227.6,225.7,2.539,0.0,0.0,0.0,12.65,2.061,0.1307,0.0117,0.0478,1,1,0,0,1,"Anchovies, canned in olive oil, with salt, drained Finfish and Shellfish Products",Lunch,Unknown,0.269375,0.09852999999999999,0.024095,5.256760204081632,False,False,False,"Anchovies, canned in olive oil, with salt, drained Finfish and Shellfish Products Unknown"
167590,"Andrea's, Gluten Free Soft Dinner Roll",Baked Products,69.0,257.0,5.65,40.24,8.2,2.9,2.98,44.6,0.0,544.0,165.0,41.0,0.89,42.0,128.0,0.77,0.0,0.0,0.0,0.0,3.725,0.022,0.1566,0.0319,0,0,0,0,0,"Andrea's, Gluten Free Soft Dinner Roll Baked Products",Lunch,Unknown,0.0818840579710145,0.11884057971014492,0.5831884057971015,4.75134035866149,False,False,False,"Andrea's, Gluten Free Soft Dinner Roll Baked Products Unknown"
172345,"Animal fat, bacon grease",Fats and Oils,4.3,897.0,0.0,0.0,99.5,0.0,0.0,0.0,95.0,150.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,2.5,0.0,208.605,0.0,0.0,0.1109,0,1,0,0,0,"Animal fat, bacon grease Fats and Oils",Dinner,Unknown,0.0,23.13953488372093,0.0,9.015075376884422,False,False,False,"Animal fat, bacon grease Fats and Oils Unknown"
167771,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Fruits and Fruit Juices,248.0,191.0,0.1,11.3,0.13,0.2,9.62,88.24,0.0,4.0,101.0,8.0,0.12,5.0,7.0,0.02,0.0,38.5,0.0,0.0,0.77,0.0005,0.0592,0.0007,0,1,0,1,0,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid Fruits and Fruit Juices",Snack,Unknown,0.0004032258064516129,0.0005241935483870967,0.04556451612903226,16.565481352992194,False,False,False,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid Fruits and Fruit Juices Unknown"
167800,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",Fruits and Fruit Juices,295.0,201.0,0.12,11.49,0.17,0.3,9.47,87.92,0.0,5.0,184.0,70.0,0.13,5.0,9.0,0.04,0.0,30.3,0.0,0.0,0.681,0.0006,0.0572,0.0008,0,1,0,1,0,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium Fruits and Fruit Juices",Snack,Unknown,0.00040677966101694915,0.000576271186440678,0.038949152542372883,17.06281833616299,False,False,False,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium Fruits and Fruit Juices Unknown"
173933,"Apple juice, canned or bottled, unsweetened, without added ascorbic acid",Fruits and Fruit Juices,262.0,46.0,0.1,11.3,0.13,0.2,9.62,88.24,0.0,4.0,101.0,8.0,0.12,5.0,7.0,0.02,0.0,0.9,0.0,0.0,0.176,0.0022,0.2457,0.0028,0,1,0,1,0,"Apple juice, canned or bottled, unsweetened, without added ascorbic acid Fruits and Fruit Juices",Snack,Unknown,0.0003816793893129771,0.0004961832061068703,0.043129770992366416,3.9895923677363396,False,False,False,"Apple juice, canned or bottled, unsweetened, without added ascorbic acid Fruits and Fruit Juices Unknown"
